date,geo,hashtags,id,text,type,username,road_closure
2016-10-08 21:50:50+00:00,,,784873716736032769,G nn County Press Conference ,official,GlynnCounty,0
2016-10-08 18:50:29+00:00,,,784828329547423748, ,official,GlynnCounty,0
2016-10-08 17:23:35+00:00,,,784806461062967297,We are implementing Phase of the re entry plan for the MAINLAND ON  Phase allows full public access for ,official,GlynnCounty,0
2016-10-08 14:42:33+00:00,,,784765933197885440,Post damage  tures in the G nn County EMA and Homeland Security post The Georgia Emergency Management and ,official,GlynnCounty,0
2016-10-08 12:20:21+00:00,,,784730148440535040,At this time we are in PHASE of the re entry plan This consist of Public Work Public Safety personell ,official,GlynnCounty,0
2016-10-08 00:12:56+00:00,,,784547087606251521,An update on the status of reentry into G nn County will be provided at noon Click on the link below for the ,official,GlynnCounty,0
2016-10-07 21:16:29+00:00,,,784502681549299712,Public Service Announcement October G nn Officials Continue to Monitor Hurricane Matthew G NN ,official,GlynnCounty,0
2016-10-07 18:48:54+00:00,,,784465541834637312,SHELTER IN PLACE Conditions have deteriorated to a point that persons remaining in G nn County are advised to ,official,GlynnCounty,0
2016-10-07 14:07:42+00:00,,,784394776204414976,GIS road closure map … ,official,GlynnCounty,0
2016-10-06 18:53:45+00:00,,,784104375992147968,Public Service Announcement October Curfew hours established G NN COUNTY The G nn County Board ,official,GlynnCounty,0
2016-10-06 17:03:39+00:00,,,784076668314845184,Public Service Announcement October Mandatory Evacuation Called for ALL of G nn County G NN COUNTY ,official,GlynnCounty,0
2016-10-06 14:23:07+00:00,,,784036267583475712,Public Service Announcement Public Service Announcement October Rides to Need A Ride Drop Off ,official,GlynnCounty,0
2016-10-06 12:23:02+00:00,,,784006045941334016,Facebook Live from G nn County Community Services Director John Powell ,official,GlynnCounty,0
2016-10-06 11:09:16+00:00,,,783987485428871168,Public Service Announcement Public Service Announcement October Mandatory Evacuation Called G NN ,official,GlynnCounty,0
2016-10-05 17:27:06+00:00,,,783720181667332096,Please be advised there are NO SHELTER locations in G nn County Public Service Announcement Shelters ,official,GlynnCounty,0
2016-10-05 17:24:37+00:00,,,783719556120543232,Public Service Announcement Shelters available to G nn County residents G NN COUNTY The American Red ,official,GlynnCounty,0
2016-10-05 14:21:37+00:00,,,783673500116586497,Public Service Announcement Hurricane Matthew Update G NN COUNTY Following Governor Deal’s ,official,GlynnCounty,0
2016-10-05 01:55:43+00:00,,,783485791867576320,Public Service Annoucement Hurricane Matthew Update G NN COUNTY G nn County would like to advise ,official,GlynnCounty,0
2016-10-04 20:02:15+00:00,,,783396837696954369,Public Service Announcement Hurricane Matthew The G nn County Emergency Management and Homeland Security ,official,GlynnCounty,0
2016-11-29 21:27:40+00:00,,,803712055647805441,Fire on scene ,official,511Georgia,0
2016-11-29 20:54:02+00:00,,,803703589784977408,all lanes now clear ,official,511Georgia,0
2016-11-29 16:11:10+00:00,,,803632405357563904,All lanes now clear ,official,511Georgia,0
2016-11-29 16:04:53+00:00,,,803630822024626176,all lanes now clear ,official,511Georgia,0
2016-11-29 15:49:27+00:00,,,803626937193070592,all lanes now clear ,official,511Georgia,0
2016-11-29 15:19:19+00:00,,,803619354881335297,All lanes now clear ,official,511Georgia,0
2016-11-29 15:02:59+00:00,,#FultonCountypic,803615245788803072,Accident SR North at Pharr Road Mile Post # ,official,511Georgia,0
2016-11-29 14:34:51+00:00,,#FultonCountypic,803608163136192512,Flooding SR North South at Miami Circle Mile Post # ,official,511Georgia,0
2016-11-29 14:33:11+00:00,,,803607745475715072,all lanes clear ,official,511Georgia,0
2016-11-29 14:20:25+00:00,,,803604533012267009,all lanes now clear ,official,511Georgia,0
2016-11-28 13:43:54+00:00,,,803232953463611392,All lanes now clear at this …,official,511Georgia,0
2016-11-27 14:01:09+00:00,,,802874909525504001,Game Day Alert Today Sunday Kick Off at PM Estimated Attendance ,official,511Georgia,0
2016-11-25 16:43:19+00:00,,,802190944493780992,All lanes are now open ,official,511Georgia,0
2016-11-25 16:42:49+00:00,,,802190815720304644,All lanes are now open ,official,511Georgia,0
2016-11-24 11:00:51+00:00,,,801742372157747200,Beware of extra congestion in the downtown area this morning! The Atlanta Track Club Half Marathon is expected to bring out over K people! ,official,511Georgia,0
2016-11-23 20:08:27+00:00,,,801517789030842372,all lanes now clear ,official,511Georgia,0
2016-11-23 19:57:20+00:00,,#DeKalbCountypic,801514991618846721,Accident I South at Chamblee Tucker Road Mile Post # ,official,511Georgia,0
2016-11-23 19:50:04+00:00,,,801513162566729735,all lanes now clear ,official,511Georgia,0
2016-11-23 16:57:56+00:00,,,801469845657309184,All lanes now clear ,official,511Georgia,0
2016-11-23 16:30:22+00:00,,,801462908551041024,Final Update All lanes now clear ,official,511Georgia,0
2016-11-23 14:17:43+00:00,,,801429524139442176,Just sent this snippet into Cobb County DOT maintenance theyre looking into it now ,official,511Georgia,0
2016-11-22 18:26:19+00:00,,,801129699963498500,All lanes now clear ,official,511Georgia,0
2016-11-22 16:50:09+00:00,,,801105499756384256,Filming Today until PM on Northside Drive from Whitehall Street to Wells Street Filming will take place under the I ,official,511Georgia,0
2016-11-22 14:03:24+00:00,,,801063537313452032,all lanes now clear ,official,511Georgia,0
2016-11-22 14:03:16+00:00,,,801063502588874752,All lanes now clear ,official,511Georgia,0
2016-11-21 20:33:20+00:00,,,800799276062359552,All lanes now clear ,official,511Georgia,0
2016-11-21 14:50:29+00:00,,,800712998264434688,all lanes now clear ,official,511Georgia,0
2016-11-18 21:01:10+00:00,,,799719116282195969,Yes it is ,official,511Georgia,0
2016-11-18 16:39:30+00:00,,,799653266036396032,Update All westbound lanes clear Eastbound remains blocked ,official,511Georgia,0
2016-11-18 15:29:35+00:00,,,799635672025866241,Contraflow off the ramp headed ,official,511Georgia,0
2016-11-14 20:53:58+00:00,,,798267753966747648,all lanes now clear ,official,511Georgia,0
2016-11-11 12:01:05+00:00,,,797046486559313920,They will be filming Fake Blasting today in Union City there will be warning signs on I North and South near Exit as a heads up! ,official,511Georgia,0
2016-11-10 21:16:51+00:00,,,796823960876879872,all lanes now clear ,official,511Georgia,0
2016-11-10 17:08:09+00:00,,,796761374256988161,all lanes now clear ,official,511Georgia,0
2016-11-10 15:53:51+00:00,,,796742677379317760,all lanes now clear ,official,511Georgia,0
2016-11-10 15:48:56+00:00,,,796741438893658112,All lanes now clear …,official,511Georgia,0
2016-11-09 21:05:05+00:00,,,796458614584213504,All lanes now clear ,official,511Georgia,0
2016-11-09 20:45:41+00:00,,,796453729658662912,All lanes now clear ,official,511Georgia,0
2016-11-09 20:22:10+00:00,,,796447812636540932,All lanes now clear ,official,511Georgia,0
2016-11-08 14:26:24+00:00,,#Gwinnett,795995891253526528,#Gwinnett,official,511Georgia,0
2016-11-08 14:16:45+00:00,,,795993465947557888,all lanes now clear ,official,511Georgia,0
2016-11-04 15:10:27+00:00,,#511GApic,794557426569793536,Visit to view the full weekend special events and construction report # ,official,511Georgia,0
2016-11-01 19:06:19+00:00,,,793529620184391680,Final Update all lanes now clear ,official,511Georgia,0
2016-11-01 17:34:44+00:00,,#PassOnLefthttps,793506575289843712,A reminder from our friends at MODOT! #PassOnLeft …,official,511Georgia,0
2016-10-31 12:41:33+00:00,,,793070402151022592,FINAL UPDATE All lanes now clear ,official,511Georgia,0
2016-10-28 20:26:03+00:00,,,792100136268824576,All lanes now clear ,official,511Georgia,0
2016-10-28 20:04:52+00:00,,,792094802611437569,All lanes now clear ,official,511Georgia,0
2016-10-28 19:25:48+00:00,,,792084975059341312,all lanes now clear ,official,511Georgia,0
2016-10-28 12:40:36+00:00,,,791983003136299008,Final Update All lanes now clear ,official,511Georgia,0
2016-10-26 18:04:25+00:00,,,791339718499860480,all lanes now clear ,official,511Georgia,0
2016-10-26 15:39:51+00:00,,,791303336859463680,Beware of filming today until PM on Tara Boulevard north and south between Mt Zion Road and Arrowhead Boulevard driving shots ,official,511Georgia,0
2016-10-26 15:32:02+00:00,,,791301368392876032,All lanes now clear ,official,511Georgia,0
2016-10-26 14:30:33+00:00,,,791285893332074496,all lanes now clear ,official,511Georgia,0
2016-10-21 19:05:22+00:00,,,789543117267595264,all lanes now clear ,official,511Georgia,0
2016-10-21 17:28:29+00:00,,,789518732838199296,all lanes now clear ,official,511Georgia,0
2016-10-21 17:16:42+00:00,,#511GApic,789515768811651072,Please visit to view the full weekend special events and construction report # ,official,511Georgia,0
2016-10-20 18:48:48+00:00,,,789176556916645889,Hey Jonathan it does not This closing is due to construction ,official,511Georgia,0
2016-10-18 12:36:35+00:00,,,788358110977163264,We have a solution for you Visit & click Alerts Events Info ,official,511Georgia,0
2016-10-17 20:02:19+00:00,,,788107896810799105,We hope to have it clear in the next minutes ,official,511Georgia,0
2016-10-14 14:11:25+00:00,,,786932425024741376,All lanes now clear ,official,511Georgia,0
2016-10-14 13:47:17+00:00,,,786926353442537473,all lanes now clear ,official,511Georgia,0
2016-10-13 19:34:40+00:00,,,786651387031617536, ,official,511Georgia,0
2016-10-12 13:53:12+00:00,,,786203067246968832,All lanes now clear ,official,511Georgia,0
2016-10-12 13:32:53+00:00,,,786197954298130432,all lanes now clear ,official,511Georgia,0
2016-10-11 20:25:16+00:00,,,785939344401928192,All lanes now clear ,official,511Georgia,0
2016-10-11 17:11:01+00:00,,,785890459096711168,In the wake of extreme dry conditions in northwest Georgia we ask that you remember these fire safety tips below! Follow ,official,511Georgia,0
2016-10-11 15:04:28+00:00,,,785858613680148480,All lanes now clear ,official,511Georgia,0
2016-10-07 15:34:31+00:00,,,784416623235072000,All lanes now clear ,official,511Georgia,0
2016-10-07 15:06:37+00:00,,,784409603496960000,All lanes now clear ,official,511Georgia,0
2016-10-07 14:38:54+00:00,,#511GA #WGYTpic,784402627954106368,NOTE Construction schedule may change due to Hurricane Matthew Metro Road Work available at now # GA # ,official,511Georgia,0
2016-10-07 13:24:51+00:00,,,784383991256350720,Heres something worth a print during a ,official,511Georgia,0
2016-10-07 13:22:35+00:00,,,784383423582461953,no problem stay tuned for updates ,official,511Georgia,0
2016-10-07 13:18:44+00:00,,#TropicalStormWatch #BullochCounty,784382451946754048,Call your brother and make sure he is prepared! #Tro alStormWatch #BullochCounty,official,511Georgia,0
2016-10-07 13:13:20+00:00,,#HurricaneMatthew,784381094183505920,The Georgia Coast is expecting to be hit by #HurricaneMatthew Friday evening through Saturday Morning The Full map is ,official,511Georgia,0
2016-10-07 13:08:15+00:00,,#HurricaneMatthewpic,784379813658320896,Important links! Share with a friend # ,official,511Georgia,0
2016-10-07 13:06:15+00:00,,,784379310991867904,Please be prepared for power outages and road flooding Check your app or give us a call for all damaged areas! ,official,511Georgia,0
2016-10-07 12:59:07+00:00,,,784377517473992704,Heads up! The Sidney Lanier Bridge and The Talmadge Bridge will both be closing by noon! Call for any further updates were here ,official,511Georgia,0
2016-10-07 12:50:16+00:00,,,784375289069596672,Final Update all lanes now clear ,official,511Georgia,0
2016-10-07 12:34:52+00:00,,,784371413167800320,Once the storm passes So lets hope for Sunday morning ,official,511Georgia,0
2016-10-06 20:11:56+00:00,,,784124051941912576,about of it yes ,official,511Georgia,0
2016-10-06 18:38:20+00:00,,,784100493555535872,lol lets hope not just a little precaution ,official,511Georgia,0
2016-10-06 18:34:40+00:00,,,784099572486328320,yes ,official,511Georgia,0
2016-10-06 17:27:22+00:00,,,784082636755075072,Hopeful  within the next hour ,official,511Georgia,0
2016-10-06 16:00:16+00:00,,#HurricaneMatthewpic,784060716676440064,Visit or use your app to view this camera monitoring I # ,official,511Georgia,0
2016-10-06 14:58:45+00:00,,,784045236012081153,No you will have to exit at exit You will be west of Dublin before you can get back over ,official,511Georgia,0
2016-10-06 14:42:40+00:00,,,784041185962786816,All six coast Georgia counties are to evacuate call for any questions or …,official,511Georgia,0
2016-10-05 19:42:41+00:00,,,783754302305230848,all lanes now clear ,official,511Georgia,0
2016-10-05 19:19:46+00:00,,,783748534008942593, CookforCoroner The interstates are jammed if you were to travel through SC using or Taking straight up to KY should be fine ,official,511Georgia,0
2016-10-05 17:44:43+00:00,,#DriveAlertArriveAlivehttps,783724613029228546,#DriveAlertArriveAlive …,official,511Georgia,0
2016-10-05 14:14:49+00:00,,#HurricaneMatthewpic,783671790262419456,Additional information on the storm can be found at the link below … # ,official,511Georgia,0
2016-10-04 17:13:28+00:00,,,783354360977915904,UPDATE all lanes now clear ,official,511Georgia,0
2016-10-04 16:52:10+00:00,,,783349002012094464,Update all lanes now clear ,official,511Georgia,0
2016-10-04 14:20:11+00:00,,,783310753902301184,FINAL UPDATE all lanes now clear ,official,511Georgia,0
2016-10-04 13:56:40+00:00,,,783304833419907072,FINAL UPDATE all lanes now clear ,official,511Georgia,0
2016-10-04 13:53:12+00:00,,,783303964641095680,FINAL UPDATE all lanes now clear ,official,511Georgia,0
2016-10-03 18:25:24+00:00,,,783010074805563392,UPDATE All mainline lanes clear of entrance ramp lane ,official,511Georgia,0
2016-10-03 17:57:27+00:00,,#Fultonpic,783003043579236352,Accident I West at Windsor Street Mile Post entrance ramp blocked # ,official,511Georgia,0
2016-10-03 17:25:00+00:00,,,782994875939688448,A solid message from our friends at …,official,511Georgia,0
2016-10-03 13:46:49+00:00,,,782939969836974080,any idea when the filming will be complete today ,official,511Georgia,0
2016-10-03 13:37:22+00:00,,,782937591138095104,UPDATE Incident at mile post all lanes clear ,official,511Georgia,0
2016-10-03 13:22:04+00:00,,,782933741677273089,Were looking into it now ,official,511Georgia,0
2016-10-03 13:08:54+00:00,,,782930426822361088,UPDATE Incident at mile post all clear ,official,511Georgia,0
2016-11-29 03:59:46+00:00,,,803448339303899136, pm news is on NOW! Watch wsoctv!,official,AllisonWSOC9,0
2016-11-28 22:58:39+00:00,,#BreakingNews,803372561346215938,NEXT FahertyWSOC LIVE report on #BreakingNews of officer involved shooting in Catawba Co Watch wsoctv pm,official,AllisonWSOC9,0
2016-11-28 22:12:47+00:00,,#BreakingNews,803361018743296001,#BreakingNews wsoctv heading to scene of officer involved shooting in Catawba Co Turn on your TV or watch here ,official,AllisonWSOC9,0
2016-11-28 21:52:44+00:00,,,803355973033332738,Rain is FINAL  on the way Watch wsoctv pm SUdelsonWSOC tracks who will see rain and how much!,official,AllisonWSOC9,0
